visitorid,num_items_viewed,view_count,num_items_added,items_added,bought_count,purchased
182070,1,1,0,0,0,0
1037135,1,1,0,0,0,0
1218982,1,1,0,0,0,0
342519,1,1,0,0,0,0
103795,1,1,0,0,0,0
1175882,1,1,0,0,0,0
498660,1,1,0,0,0,0
1023795,1,1,0,0,0,0
771201,1,1,0,0,0,0
1181401,1,2,0,0,0,0
870979,1,3,0,0,0,0
1341382,1,1,0,0,0,0
735457,1,2,0,0,0,0
949369,7,7,0,0,0,0
1096058,2,2,0,0,0,0
1127000,2,2,0,0,0,0
953287,1,1,0,0,0,0
774176,2,2,0,0,0,0
406822,1,1,0,0,0,0
602220,1,1,0,0,0,0
1384649,1,1,0,0,0,0
953400,1,1,0,0,0,0
1127790,1,1,0,0,0,0
285521,1,1,0,0,0,0
29201,1,2,0,0,0,0
91647,2,3,0,0,0,0
354063,1,1,0,0,0,0
567768,2,2,0,0,0,0
416583,1,1,0,0,0,0
912472,1,1,0,0,0,0
293226,15,35,0,0,0,0
1243038,1,1,0,0,0,0
787932,1,1,0,0,0,0
54844,1,1,0,0,0,0
203936,1,1,0,0,0,0
632884,3,3,3,3,0,0
1244516,1,1,1,2,0,0
1049031,2,2,0,0,0,0
969454,5,6,0,0,0,0
1235918,1,1,0,0,0,0
492855,1,1,0,0,0,0
1044398,1,1,0,0,0,0
1143310,1,1,0,0,0,0
1393273,1,1,0,0,0,0
278928,1,1,0,0,0,0
1246337,1,1,0,0,0,0
1402812,1,1,0,0,0,0
275251,1,1,0,0,0,0
1240097,1,2,0,0,0,0
932660,1,2,0,0,0,0
340263,1,1,0,0,0,0
490707,1,1,0,0,0,0
1386867,1,1,0,0,0,0
1312132,1,1,0,0,0,0
350317,1,3,0,0,0,0
30898,1,1,0,0,0,0
835458,2,2,0,0,0,0
793917,1,1,0,0,0,0
841816,1,1,0,0,0,0
676146,1,1,0,0,0,0
722543,1,1,0,0,0,0
1041322,1,1,0,0,0,0
476852,10,11,0,0,0,0
35950,1,2,0,0,0,0
972673,1,1,0,0,0,0
680690,1,1,0,0,0,0
946475,1,1,0,0,0,0
579976,1,2,0,0,0,0
1177710,1,2,0,0,0,0
210442,1,1,0,0,0,0
1126687,1,1,0,0,0,0
91292,1,1,0,0,0,0
639250,1,1,0,0,0,0
229443,1,1,0,0,0,0
1324426,1,1,0,0,0,0
951504,1,1,0,0,0,0
901185,3,4,0,0,0,0
68131,2,2,0,0,0,0
755749,1,1,0,0,0,0
683083,1,2,0,0,0,0
499951,1,1,0,0,0,0
672482,1,1,0,0,0,0
652099,2,4,1,1,0,0
822975,1,1,0,0,0,0
600626,1,1,0,0,0,0
1314475,1,1,0,0,0,0
744828,1,1,0,0,0,0
609421,1,1,0,0,0,0
1248897,1,1,0,0,0,0
744624,1,1,0,0,0,0
433903,1,1,0,0,0,0
693439,1,1,0,0,0,0
288805,2,2,0,0,0,0
21631,1,1,0,0,0,0
1293767,2,4,0,0,0,0
1366396,1,3,0,0,0,0
410827,1,1,0,0,0,0
1149309,1,1,0,0,0,0
1216429,1,1,0,0,0,0
1118868,1,1,0,0,0,0
1012323,1,2,0,0,0,0
342478,1,1,0,0,0,0
582152,1,1,0,0,0,0
186240,1,1,0,0,0,0
1281081,1,1,0,0,0,0
541638,7,7,0,0,0,0
1199434,1,1,0,0,0,0
1269189,1,1,0,0,0,0
994275,3,3,0,0,0,0
72939,1,1,0,0,0,0
337224,1,1,0,0,0,0
970724,1,1,0,0,0,0
377487,1,1,0,0,0,0
651868,2,2,0,0,0,0
1088278,2,2,0,0,0,0
490240,1,1,0,0,0,0
980053,1,1,0,0,0,0
1240261,1,1,0,0,0,0
970725,1,1,0,0,0,0
1157575,1,1,0,0,0,0
983796,1,1,0,0,0,0
909199,1,1,0,0,0,0
1285506,1,1,0,0,0,0
13097,1,1,0,0,0,0
1054593,1,2,0,0,0,0
1043551,1,1,0,0,0,0
1397652,1,1,0,0,0,0
317472,1,1,0,0,0,0
1333673,1,3,0,0,0,0
820565,1,1,0,0,0,0
207003,1,1,0,0,0,0
800993,2,3,0,0,0,0
1015092,1,1,0,0,0,0
458879,1,1,0,0,0,0
1072639,1,1,0,0,0,0
1242768,2,2,0,0,0,0
244127,4,8,0,0,0,0
568592,1,1,0,0,0,0
691296,3,4,0,0,0,0
459220,1,2,0,0,0,0
1151401,1,3,0,0,0,0
1195079,1,1,0,0,0,0
144708,1,1,0,0,0,0
1346001,1,1,0,0,0,0
496694,1,2,0,0,0,0
609647,3,4,0,0,0,0
14477,1,1,0,0,0,0
421212,1,1,0,0,0,0
60980,2,2,0,0,0,0
436182,1,1,0,0,0,0
371280,1,2,0,0,0,0
256138,1,1,0,0,0,0
244368,1,1,0,0,0,0
1366249,1,1,0,0,0,0
280857,1,1,0,0,0,0
763134,1,1,0,0,0,0
225839,2,3,0,0,0,0
742055,1,1,0,0,0,0
1287854,1,1,0,0,0,0
951335,1,1,0,0,0,0
204960,1,3,0,0,0,0
121626,1,1,0,0,0,0
41793,2,2,0,0,0,0
937498,1,1,0,0,0,0
1267566,1,1,0,0,0,0
297946,1,1,0,0,0,0
955213,3,5,0,0,0,0
764880,1,1,0,0,0,0
996390,1,1,0,0,0,0
241155,1,2,0,0,0,0
796304,1,1,0,0,0,0
263031,1,2,0,0,0,0
1097351,1,1,0,0,0,0
736391,1,1,0,0,0,0
1100314,1,1,0,0,0,0
1035803,1,1,0,0,0,0
1198583,1,1,0,0,0,0
607161,2,2,0,0,0,0
1324203,1,2,0,0,0,0
1275321,1,1,0,0,0,0
1337220,5,5,2,2,0,0
20313,3,6,0,0,0,0
274584,1,1,0,0,0,0
164029,2,2,0,0,0,0
1371694,1,1,0,0,0,0
942770,1,1,0,0,0,0
1393323,1,1,0,0,0,0
656106,5,5,0,0,0,0
1159693,1,1,0,0,0,0
343254,2,5,0,0,0,0
1292399,1,1,0,0,0,0
992699,1,1,0,0,0,0
402497,1,1,0,0,0,0
1289267,1,1,0,0,0,0
340857,1,1,0,0,0,0
1065775,5,11,0,0,0,0
399808,1,1,0,0,0,0
1268205,2,3,0,0,0,0
385232,3,5,0,0,0,0
1262312,1,1,0,0,0,0
1057694,1,1,0,0,0,0
1263214,1,1,0,0,0,0
163110,3,3,0,0,0,0
477004,1,1,0,0,0,0
926775,1,1,0,0,0,0
58953,1,1,0,0,0,0
994349,1,1,0,0,0,0
428320,1,1,0,0,0,0
631777,1,1,0,0,0,0
1191196,3,5,0,0,0,0
248797,1,1,0,0,0,0
1404423,1,1,0,0,0,0
8850,1,1,0,0,0,0
837229,1,1,0,0,0,0
834913,1,2,0,0,0,0
1223065,1,1,0,0,0,0
1170666,2,2,0,0,0,0
791816,1,1,0,0,0,0
267369,1,1,0,0,0,0
815528,1,1,0,0,0,0
1083759,1,1,0,0,0,0
499213,1,2,0,0,0,0
420691,1,1,0,0,0,0
161798,1,1,0,0,0,0
539431,1,1,0,0,0,0
775790,1,1,0,0,0,0
26790,1,1,0,0,0,0
188394,1,1,0,0,0,0
461240,1,1,0,0,0,0
169592,1,1,0,0,0,0
1096065,1,1,0,0,0,0
683880,1,2,0,0,0,0
1003025,1,1,0,0,0,0
190765,1,1,0,0,0,0
975277,1,1,0,0,0,0
766270,1,1,0,0,0,0
1013253,3,3,0,0,0,0
283982,1,1,0,0,0,0
396000,3,5,0,0,0,0
702121,2,3,1,2,0,0
132253,1,1,0,0,0,0
1257408,16,16,0,0,0,0
18956,1,1,0,0,0,0
73464,2,2,0,0,0,0
952877,2,2,0,0,0,0
891850,1,1,0,0,0,0
260765,1,1,0,0,0,0
1359454,1,2,0,0,0,0
219207,1,2,0,0,0,0
1155114,1,1,0,0,0,0
898520,2,2,0,0,0,0
748293,6,6,0,0,0,0
659159,1,1,0,0,0,0
233647,1,1,0,0,0,0
518527,1,1,0,0,0,0
797883,1,1,0,0,0,0
971924,2,2,0,0,0,0
1145853,1,1,0,0,0,0
535988,1,1,0,0,0,0
983501,1,2,0,0,0,0
1373958,2,4,0,0,0,0
1063650,1,1,0,0,0,0
929201,1,4,0,0,0,0
609179,1,1,0,0,0,0
864580,1,1,0,0,0,0
686791,1,1,0,0,0,0
448956,1,1,0,0,0,0
521062,1,1,0,0,0,0
166457,1,1,0,0,0,0
1361114,1,1,0,0,0,0
705023,1,1,0,0,0,0
695891,1,1,0,0,0,0
1045650,1,1,0,0,0,0
777787,1,1,0,0,0,0
844882,1,1,0,0,0,0
338668,1,1,0,0,0,0
250516,1,1,0,0,0,0
17054,1,1,0,0,0,0
1404640,1,1,0,0,0,0
780571,1,1,0,0,0,0
1107667,1,2,0,0,0,0
652274,1,2,0,0,0,0
291028,1,1,0,0,0,0
87992,1,1,0,0,0,0
187318,1,1,0,0,0,0
1399248,1,1,0,0,0,0
807040,1,1,0,0,0,0
519521,3,3,0,0,0,0
1028964,1,1,0,0,0,0
654372,4,6,0,0,0,0
936387,1,1,0,0,0,0
1065564,2,2,0,0,0,0
834033,1,2,0,0,0,0
1265363,1,1,0,0,0,0
181037,3,3,0,0,0,0
168424,1,1,0,0,0,0
105978,1,1,0,0,0,0
4446,1,1,0,0,0,0
769606,1,1,0,0,0,0
526144,3,4,0,0,0,0
1382454,1,1,0,0,0,0
1388005,1,1,0,0,0,0
62952,3,3,0,0,0,0
1194026,3,3,0,0,0,0
544932,2,2,0,0,0,0
1077978,3,4,0,0,0,0
200678,1,1,0,0,0,0
452720,1,1,0,0,0,0
426442,1,1,0,0,0,0
1321331,1,1,0,0,0,0
1241649,1,1,0,0,0,0
1001550,1,1,0,0,0,0
903342,1,1,0,0,0,0
1080961,1,2,0,0,0,0
37369,1,1,0,0,0,0
435836,1,1,0,0,0,0
1187584,1,1,0,0,0,0
797150,1,2,0,0,0,0
974177,1,1,0,0,0,0
275831,3,4,0,0,0,0
1140009,1,1,0,0,0,0
243827,2,2,0,0,0,0
184815,1,1,0,0,0,0
469687,1,1,0,0,0,0
1312332,1,1,0,0,0,0
1387428,2,2,0,0,0,0
1160766,4,4,0,0,0,0
577667,1,1,0,0,0,0
658193,1,1,0,0,0,0
89200,1,1,0,0,0,0
483979,2,4,0,0,0,0
787345,3,3,0,0,0,0
503738,3,5,1,1,0,0
1050013,1,1,0,0,0,0
74876,2,3,0,0,0,0
1341607,2,2,0,0,0,0
1011447,2,7,0,0,0,0
850365,1,1,0,0,0,0
693293,1,1,0,0,0,0
233480,1,1,0,0,0,0
751439,1,1,0,0,0,0
1192367,1,2,0,0,0,0
1399093,1,1,0,0,0,0
1132722,1,1,0,0,0,0
20436,1,1,0,0,0,0
307722,1,1,0,0,0,0
246703,1,1,0,0,0,0
505264,1,1,0,0,0,0
1374257,1,1,0,0,0,0
787112,1,1,0,0,0,0
754110,1,1,0,0,0,0
430816,1,1,0,0,0,0
455848,1,3,0,0,0,0
165097,1,1,0,0,0,0
1070258,1,1,0,0,0,0
127968,1,1,0,0,0,0
775344,1,1,0,0,0,0
535560,1,1,0,0,0,0
1399774,5,6,0,0,0,0
65842,1,1,0,0,0,0
1123794,1,2,0,0,0,0
244753,1,1,0,0,0,0
747664,1,2,0,0,0,0
188930,1,1,0,0,0,0
469348,1,1,0,0,0,0
856443,8,13,0,0,0,0
757341,1,1,0,0,0,0
441550,1,1,0,0,0,0
1181546,1,1,0,0,0,0
712269,1,1,0,0,0,0
763572,1,1,0,0,0,0
1031556,1,4,0,0,0,0
95531,1,1,0,0,0,0
770738,1,1,0,0,0,0
790802,2,2,0,0,0,0
41774,2,2,0,0,0,0
772405,1,2,0,0,0,0
1372902,1,1,0,0,0,0
1233912,9,20,0,0,0,0
324186,1,1,0,0,0,0
651633,1,1,0,0,0,0
1229154,1,2,0,0,0,0
864784,1,1,0,0,0,0
521545,1,1,0,0,0,0
776428,1,2,0,0,0,0
163839,1,1,0,0,0,0
1343367,1,1,0,0,0,0
1176424,1,1,0,0,0,0
1207788,1,1,0,0,0,0
1044638,2,2,1,1,0,0
311974,1,1,0,0,0,0
381551,3,3,0,0,0,0
687849,1,1,0,0,0,0
1297591,2,2,0,0,0,0
943671,1,1,0,0,0,0
65692,3,3,0,0,0,0
1102704,1,1,0,0,0,0
77744,1,1,0,0,0,0
112699,2,2,0,0,0,0
929316,1,2,0,0,0,0
1262310,1,1,0,0,0,0
1333555,3,3,1,1,0,0
936307,1,1,0,0,0,0
1327495,4,4,0,0,0,0
1146455,1,1,0,0,0,0
556000,1,1,0,0,0,0
554024,1,1,0,0,0,0
27392,1,4,0,0,0,0
1216599,1,1,0,0,0,0
140496,1,1,0,0,0,0
169544,1,1,0,0,0,0
669168,7,9,0,0,0,0
1394456,1,1,0,0,0,0
762057,1,1,0,0,0,0
998477,2,2,0,0,0,0
322053,1,1,0,0,0,0
657379,4,5,0,0,0,0
292200,1,1,0,0,0,0
1157826,1,1,0,0,0,0
992003,1,1,0,0,0,0
572651,1,1,0,0,0,0
309920,1,1,0,0,0,0
1278931,1,1,0,0,0,0
597854,1,1,0,0,0,0
1395083,1,1,0,0,0,0
1069841,1,1,0,0,0,0
337069,2,3,0,0,0,0
691279,1,1,0,0,0,0
1216587,1,1,0,0,0,0
886965,1,1,0,0,0,0
464610,2,2,0,0,0,0
446925,1,1,0,0,0,0
94543,1,1,0,0,0,0
25495,1,1,0,0,0,0
72228,1,1,0,0,0,0
183122,2,3,0,0,0,0
921315,1,1,0,0,0,0
212991,1,1,0,0,0,0
549664,3,4,0,0,0,0
688559,2,2,0,0,0,0
277863,1,1,0,0,0,0
532818,1,1,0,0,0,0
982690,1,1,0,0,0,0
27981,2,2,0,0,0,0
914740,1,1,0,0,0,0
8217,2,2,0,0,0,0
781690,1,1,0,0,0,0
32700,1,1,0,0,0,0
1060965,2,2,0,0,0,0
645364,1,1,0,0,0,0
869281,1,1,1,1,0,0
33601,1,1,0,0,0,0
57751,1,2,0,0,0,0
1017039,2,2,0,0,0,0
814440,1,1,0,0,0,0
511995,1,2,0,0,0,0
327513,1,1,0,0,0,0
808000,1,1,0,0,0,0
1015170,1,1,0,0,0,0
150907,1,1,0,0,0,0
249028,1,1,0,0,0,0
1245828,2,4,0,0,0,0
115564,1,1,0,0,0,0
548967,1,1,0,0,0,0
1058841,1,1,0,0,0,0
1014552,1,3,0,0,0,0
134137,1,1,0,0,0,0
711674,1,1,0,0,0,0
310281,1,1,0,0,0,0
103878,1,1,0,0,0,0
1183044,1,1,0,0,0,0
851509,1,1,0,0,0,0
990679,1,1,0,0,0,0
244506,1,1,0,0,0,0
1186437,3,4,0,0,0,0
78306,1,1,0,0,0,0
983416,2,2,0,0,0,0
642848,9,10,0,0,0,0
1243652,1,1,0,0,0,0
1245634,1,2,0,0,0,0
1311689,1,2,0,0,0,0
103672,2,2,0,0,0,0
563183,1,1,0,0,0,0
409656,1,1,0,0,0,0
638044,1,1,0,0,0,0
419344,1,1,0,0,0,0
795825,1,1,0,0,0,0
1093478,1,1,0,0,0,0
168228,1,1,0,0,0,0
543071,1,1,0,0,0,0
825002,2,2,0,0,0,0
334261,1,1,0,0,0,0
1168721,1,2,0,0,0,0
1204410,1,1,0,0,0,0
1234711,1,1,0,0,0,0
740358,1,1,0,0,0,0
648943,4,4,0,0,0,0
1188651,1,1,0,0,0,0
189419,5,6,0,0,0,0
132397,6,12,0,0,0,0
419073,1,1,0,0,0,0
1079060,1,1,0,0,0,0
223828,1,1,0,0,0,0
1008480,1,1,0,0,0,0
660845,1,1,0,0,0,0
1037881,1,1,0,0,0,0
82828,1,1,0,0,0,0
904361,1,1,0,0,0,0
972599,2,2,0,0,0,0
251007,1,1,0,0,0,0
655936,1,1,0,0,0,0
188837,1,1,0,0,0,0
400267,1,1,0,0,0,0
905520,1,1,0,0,0,0
207515,5,6,0,0,0,0
1307960,1,1,0,0,0,0
197992,1,1,0,0,0,0
18489,1,1,0,0,0,0
1183688,1,1,0,0,0,0
166792,1,2,0,0,0,0
1371875,1,1,0,0,0,0
1286934,1,1,0,0,0,0
741740,1,1,0,0,0,0
565976,1,1,0,0,0,0
754560,1,1,0,0,0,0
809608,1,1,0,0,0,0
76710,1,2,0,0,0,0
765191,2,2,0,0,0,0
1260408,2,2,0,0,0,0
181395,1,1,0,0,0,0
321149,2,2,0,0,0,0
685152,1,1,0,0,0,0
663727,1,1,0,0,0,0
34432,1,1,0,0,0,0
603135,1,2,0,0,0,0
1272964,2,2,0,0,0,0
1332714,1,1,0,0,0,0
1175364,1,1,0,0,0,0
1246401,2,3,0,0,0,0
406859,1,1,0,0,0,0
485983,1,1,0,0,0,0
878141,1,1,0,0,0,0
408657,70,78,0,0,0,0
94648,2,5,1,1,0,0
548287,1,1,0,0,0,0
638713,5,5,0,0,0,0
749879,1,1,0,0,0,0
2991,1,1,0,0,0,0
1290482,1,1,0,0,0,0
659794,1,2,0,0,0,0
403483,1,1,0,0,0,0
1322228,2,2,0,0,0,0
340698,1,1,0,0,0,0
703784,2,2,0,0,0,0
35625,1,1,0,0,0,0
82372,1,1,0,0,0,0
289454,2,3,0,0,0,0
14245,2,2,0,0,0,0
383930,1,1,0,0,0,0
1169339,1,3,0,0,0,0
1320936,1,1,0,0,0,0
604962,1,1,0,0,0,0
643951,1,1,0,0,0,0
692630,1,1,0,0,0,0
1095651,1,1,0,0,0,0
411494,2,2,0,0,0,0
1289668,1,2,0,0,0,0
461533,1,1,0,0,0,0
129521,1,1,0,0,0,0
949557,1,2,0,0,0,0
1029503,5,5,0,0,0,0
464831,1,1,0,0,0,0
44049,1,1,0,0,0,0
39416,1,1,0,0,0,0
281188,1,1,0,0,0,0
1274534,2,2,0,0,0,0
93165,1,1,0,0,0,0
1080038,1,1,0,0,0,0
121125,1,1,0,0,0,0
518326,2,2,0,0,0,0
1350111,2,2,1,1,0,0
643010,2,2,0,0,0,0
252485,1,1,0,0,0,0
1277855,1,1,0,0,0,0
1365504,1,1,0,0,0,0
481752,1,1,0,0,0,0
537458,1,1,0,0,0,0
218159,1,1,0,0,0,0
791901,1,1,0,0,0,0
76526,1,1,0,0,0,0
1213411,1,1,0,0,0,0
828658,1,1,0,0,0,0
393695,1,1,0,0,0,0
682124,1,1,0,0,0,0
1188745,1,1,0,0,0,0
822187,1,1,0,0,0,0
792143,1,1,0,0,0,0
359374,1,1,0,0,0,0
952752,1,1,0,0,0,0
1178806,2,2,0,0,0,0
57198,3,3,0,0,0,0
1400721,1,1,0,0,0,0
292467,1,1,0,0,0,0
920921,1,4,0,0,0,0
383795,1,1,0,0,0,0
1314065,1,1,0,0,0,0
1163801,1,1,0,0,0,0
75381,8,9,0,0,0,0
936112,1,1,0,0,0,0
129817,1,1,0,0,0,0
1371459,1,1,0,0,0,0
80181,7,7,0,0,0,0
392541,1,1,0,0,0,0
1364731,1,1,0,0,0,0
793783,1,1,0,0,0,0
594346,1,2,0,0,0,0
353579,1,1,0,0,0,0
1187038,1,1,0,0,0,0
1031033,1,1,0,0,0,0
1340746,1,1,0,0,0,0
925308,1,1,0,0,0,0
323715,1,2,0,0,0,0
1272563,2,2,0,0,0,0
406177,3,3,0,0,0,0
1163196,1,2,0,0,0,0
912182,1,1,0,0,0,0
172393,2,3,0,0,0,0
1106570,1,1,0,0,0,0
828272,1,1,0,0,0,0
184228,1,1,0,0,0,0
472100,1,1,0,0,0,0
450538,1,1,0,0,0,0
66374,1,1,0,0,0,0
929236,1,1,0,0,0,0
1243547,3,3,0,0,0,0
399696,1,1,0,0,0,0
1030578,1,1,0,0,0,0
1126910,1,1,0,0,0,0
221334,1,1,0,0,0,0
643493,1,1,0,0,0,0
849277,1,1,0,0,0,0
1371224,2,2,1,1,0,0
452356,1,1,0,0,0,0
775402,1,1,0,0,0,0
1389418,1,1,0,0,0,0
1304295,1,1,0,0,0,0
1347054,1,1,0,0,0,0
249554,1,1,0,0,0,0
304359,1,1,0,0,0,0
1244412,2,2,0,0,0,0
1176116,1,1,0,0,0,0
1347672,1,1,0,0,0,0
1183677,1,1,0,0,0,0
1239958,1,3,0,0,0,0
954910,1,1,0,0,0,0
143945,2,2,0,0,0,0
575880,3,4,0,0,0,0
931272,1,2,0,0,0,0
1268637,1,1,0,0,0,0
343229,1,1,0,0,0,0
620544,1,2,0,0,0,0
516641,0,0,1,1,0,0
656477,1,1,0,0,0,0
1086634,1,1,0,0,0,0
614094,5,5,0,0,0,0
286954,2,2,0,0,0,0
119128,1,1,0,0,0,0
438419,2,2,0,0,0,0
805608,2,2,0,0,0,0
992243,1,1,0,0,0,0
1107537,1,1,0,0,0,0
621400,1,1,0,0,0,0
843424,2,3,0,0,0,0
125893,1,1,0,0,0,0
1181521,3,3,0,0,0,0
496226,1,1,0,0,0,0
383170,1,1,0,0,0,0
1235792,1,1,0,0,0,0
1039124,1,2,0,0,0,0
783499,4,8,0,0,0,0
1144137,1,1,0,0,0,0
734522,1,1,0,0,0,0
381604,1,1,0,0,0,0
725339,1,1,0,0,0,0
21401,1,1,0,0,0,0
90411,2,2,0,0,0,0
785207,3,5,0,0,0,0
1074216,1,1,0,0,0,0
16911,1,1,0,0,0,0
699493,1,1,0,0,0,0
578890,1,1,0,0,0,0
480675,1,1,0,0,0,0
1113560,2,2,0,0,0,0
777534,1,1,0,0,0,0
633314,1,1,0,0,0,0
1374206,5,5,0,0,0,0
341710,1,17,0,0,0,0
295232,2,2,0,0,0,0
609118,1,1,0,0,0,0
892084,1,2,0,0,0,0
575648,1,1,0,0,0,0
1390738,1,1,0,0,0,0
1067633,1,1,0,0,0,0
48598,1,1,0,0,0,0
170774,2,2,0,0,0,0
1147667,1,1,0,0,0,0
218590,1,1,0,0,0,0
812072,1,1,0,0,0,0
638346,1,1,0,0,0,0
1103192,3,4,0,0,0,0
1011385,2,4,0,0,0,0
1185579,1,1,0,0,0,0
1059002,1,1,0,0,0,0
893104,1,1,0,0,0,0
1306636,1,1,0,0,0,0
776497,1,1,0,0,0,0
329797,2,5,0,0,0,0
745446,1,1,0,0,0,0
611346,3,3,0,0,0,0
217167,1,1,0,0,0,0
764984,1,1,0,0,0,0
539248,1,1,0,0,0,0
710987,1,1,0,0,0,0
631375,1,1,0,0,0,0
606580,2,4,0,0,0,0
131498,1,1,0,0,0,0
1177473,1,1,0,0,0,0
1094189,2,4,0,0,0,0
168885,1,1,0,0,0,0
672603,2,2,0,0,0,0
656226,1,1,0,0,0,0
1156730,1,1,0,0,0,0
27231,1,1,0,0,0,0
840405,1,1,0,0,0,0
889561,3,3,0,0,0,0
252161,1,1,0,0,0,0
1266310,2,2,0,0,0,0
863899,1,1,0,0,0,0
793721,1,1,0,0,0,0
454688,1,1,0,0,0,0
339130,2,3,0,0,0,0
467928,1,1,0,0,0,0
1264524,1,1,0,0,0,0
55748,1,1,0,0,0,0
270593,1,1,0,0,0,0
899237,1,22,0,0,0,0
285062,1,1,0,0,0,0
613614,1,1,0,0,0,0
495372,2,4,0,0,0,0
1218505,2,3,0,0,0,0
1100653,2,2,0,0,0,0
1277443,10,14,0,0,0,0
712926,2,2,0,0,0,0
1333869,1,2,0,0,0,0
10048,1,1,0,0,0,0
451022,1,1,0,0,0,0
38590,8,9,0,0,0,0
676618,1,1,0,0,0,0
1002769,1,1,0,0,0,0
657426,1,1,0,0,0,0
369810,1,1,0,0,0,0
1158440,1,1,0,0,0,0
202780,1,1,0,0,0,0
70180,1,1,0,0,0,0
1139876,1,2,0,0,0,0
859988,1,1,0,0,0,0
957169,2,2,0,0,0,0
728996,1,1,0,0,0,0
338976,1,1,0,0,0,0
1088023,2,4,0,0,0,0
832480,1,1,0,0,0,0
1123848,1,1,0,0,0,0
1093708,2,2,0,0,0,0
833228,1,1,0,0,0,0
17473,1,1,0,0,0,0
535985,1,1,0,0,0,0
51857,1,1,0,0,0,0
1289859,2,4,0,0,0,0
994770,1,1,0,0,0,0
1405620,1,1,0,0,0,0
372201,1,1,0,0,0,0
434514,2,2,0,0,0,0
84622,1,1,0,0,0,0
783597,1,1,0,0,0,0
664598,3,3,1,1,0,0
910883,1,1,0,0,0,0
302359,1,1,0,0,0,0
459858,1,1,0,0,0,0
754385,1,1,0,0,0,0
1043933,1,1,0,0,0,0
307037,1,1,0,0,0,0
1228333,1,1,0,0,0,0
163651,1,1,0,0,0,0
170133,1,1,0,0,0,0
580320,1,1,0,0,0,0
1074088,1,1,0,0,0,0
886116,3,4,0,0,0,0
465196,2,3,0,0,0,0
1103828,1,1,0,0,0,0
1233146,1,1,0,0,0,0
900743,1,1,0,0,0,0
1218984,1,1,0,0,0,0
111670,1,1,0,0,0,0
905272,2,3,0,0,0,0
1047442,1,1,0,0,0,0
823665,3,4,0,0,0,0
815003,1,2,0,0,0,0
35775,2,4,0,0,0,0
242396,1,1,0,0,0,0
652949,1,8,1,1,0,0
216343,1,1,0,0,0,0
1009000,1,1,0,0,0,0
228069,1,1,0,0,0,0
337255,7,7,0,0,0,0
478098,2,2,0,0,0,0
761668,1,1,0,0,0,0
1234049,1,1,0,0,0,0
120885,1,8,0,0,0,0
817387,1,1,0,0,0,0
150253,1,1,0,0,0,0
1076718,1,1,0,0,0,0
931797,1,2,0,0,0,0
476519,1,1,0,0,0,0
862482,1,1,0,0,0,0
704126,1,1,0,0,0,0
151015,1,1,0,0,0,0
65815,1,2,0,0,0,0
609045,1,1,0,0,0,0
1119202,2,2,0,0,0,0
436976,1,1,0,0,0,0
1282653,1,1,0,0,0,0
1298194,1,1,0,0,0,0
1405093,1,1,0,0,0,0
1009146,2,2,0,0,0,0
471934,1,1,0,0,0,0
1264290,1,1,0,0,0,0
8034,1,1,0,0,0,0
406412,1,1,0,0,0,0
1256584,1,1,0,0,0,0
436691,1,1,0,0,0,0
1212633,2,2,0,0,0,0
1126693,1,1,0,0,0,0
420627,1,1,0,0,0,0
316095,3,3,0,0,0,0
589896,1,1,0,0,0,0
1357155,1,1,0,0,0,0
473102,1,1,0,0,0,0
598441,2,2,0,0,0,0
606645,1,1,0,0,0,0
947823,1,1,0,0,0,0
774135,1,1,0,0,0,0
291068,1,1,0,0,0,0
1079118,1,1,0,0,0,0
887999,2,4,0,0,0,0
860786,1,1,0,0,0,0
1026475,1,1,0,0,0,0
1134232,3,3,0,0,0,0
808666,1,1,0,0,0,0
705415,1,1,0,0,0,0
1207384,2,2,0,0,0,0
76925,1,2,0,0,0,0
1185809,1,1,0,0,0,0
109223,2,2,0,0,0,0
1297798,1,1,0,0,0,0
121896,3,4,0,0,0,0
138098,2,2,0,0,0,0
1206779,1,1,0,0,0,0
406791,1,1,0,0,0,0
1310704,1,1,0,0,0,0
1135242,1,1,0,0,0,0
860946,1,1,0,0,0,0
1196124,1,1,0,0,0,0
806438,1,1,0,0,0,0
103281,1,1,0,0,0,0
157134,1,1,0,0,0,0
976064,1,1,0,0,0,0
626363,1,1,0,0,0,0
444873,1,1,0,0,0,0
102057,1,1,0,0,0,0
1266663,2,2,0,0,0,0
1231223,1,1,0,0,0,0
990068,1,1,0,0,0,0
154757,1,2,0,0,0,0
781266,1,17,0,0,0,0
1275943,1,1,0,0,0,0
635120,2,2,0,0,0,0
26054,1,1,0,0,0,0
718166,2,2,0,0,0,0
243691,1,1,0,0,0,0
388833,3,3,0,0,0,0
920239,1,1,0,0,0,0
1405052,1,1,0,0,0,0
820359,1,1,0,0,0,0
1007591,4,4,0,0,0,0
1014880,1,1,0,0,0,0
872873,1,1,0,0,0,0
1059298,1,1,0,0,0,0
559201,1,1,0,0,0,0
503622,1,1,0,0,0,0
769164,1,1,0,0,0,0
194211,2,4,0,0,0,0
1034098,1,1,0,0,0,0
1049634,1,1,0,0,0,0
65734,1,1,0,0,0,0
1155510,1,1,0,0,0,0
1241588,1,1,0,0,0,0
1299799,1,1,0,0,0,0
355629,1,1,0,0,0,0
788678,1,2,0,0,0,0
722925,1,1,0,0,0,0
803019,1,1,0,0,0,0
247098,1,1,0,0,0,0
